,level,name,classe
https://www.zenithwakfu.com/builder/myk7e,140,Roublard 140 13PA,roublard
https://www.zenithwakfu.com/builder/yrhum,200,Tank Low Cost,pandawa
https://www.zenithwakfu.com/builder/s8iuc,125,Eca crit,ecaflip
https://www.zenithwakfu.com/builder/irgln,230,sacro,sacrieur
https://www.zenithwakfu.com/builder/aakg1,155,Teste,roublard
https://www.zenithwakfu.com/builder/dygc2,230,Berserk,xelor
https://www.zenithwakfu.com/builder/r8kqo,80,ENI 80,eniripsa
https://www.zenithwakfu.com/builder/mnpja,230,KILLA,ecaflip
https://www.zenithwakfu.com/builder/uuute,200,200,eniripsa
https://www.zenithwakfu.com/builder/wunpy,140,tankamoda,sacrieur
https://www.zenithwakfu.com/builder/b1frp,80,SACRI 80,sacrieur
https://www.zenithwakfu.com/builder/xoqq4,140,parmigiano de la zigouneti,roublard
https://www.zenithwakfu.com/builder/ox97i,125,Panda tank place,pandawa
https://www.zenithwakfu.com/builder/kqf84,50,Modu 50,steamer
https://www.zenithwakfu.com/builder/oyyv4,50,dist dpt 50,eliotrope
https://www.zenithwakfu.com/builder/a5paf,20,Modu eni 20,eniripsa
https://www.zenithwakfu.com/builder/itf8d,245,1,eliotrope
https://www.zenithwakfu.com/builder/1lvz5,200,200,sadida
https://www.zenithwakfu.com/builder/rdvcz,125,Ani 125,eniripsa
https://www.zenithwakfu.com/builder/tt2rv,125,125 Sadi DPT air,sadida
https://www.zenithwakfu.com/builder/jywix,93,Moogr distance,cra
https://www.zenithwakfu.com/builder/kvhty,155,155,eliotrope
https://www.zenithwakfu.com/builder/sq07d,140,eni 140,eniripsa
https://www.zenithwakfu.com/builder/zpcl6,200,Enu Semi-SUPP/DPT,enutrof
https://www.zenithwakfu.com/builder/f3rnb,140,teste,roublard
https://www.zenithwakfu.com/builder/xoqzk,200,Enu Semi-SUPP/DPT,enutrof
https://www.zenithwakfu.com/builder/zyxug,140,Roublard 140,roublard
https://www.zenithwakfu.com/builder/lylfa,245,tyt,zobal
https://www.zenithwakfu.com/builder/jracf,170,Sacri ouskour,sacrieur
https://www.zenithwakfu.com/builder/hszpw,125,hiper 125,huppermage
https://www.zenithwakfu.com/builder/6ll4i,200,Enu Semi-SUPP/DPT,enutrof
https://www.zenithwakfu.com/builder/tmgma,125,Akyra,eniripsa
https://www.zenithwakfu.com/builder/i9cy8,140,Xel mihmol,xelor
https://www.zenithwakfu.com/builder/x4pnr,115,Hupper dps 125,huppermage
https://www.zenithwakfu.com/builder/qa6yu,245,xelor support/dpt,xelor
https://www.zenithwakfu.com/builder/xrfmy,245,sram test 2,sram
https://www.zenithwakfu.com/builder/rdqwu,200,michi inmortal,ecaflip
https://www.zenithwakfu.com/builder/orsas,200,Enu Semi-SUPP/DPT,enutrof
https://www.zenithwakfu.com/builder/e4tuv,245,fgb,ecaflip
https://www.zenithwakfu.com/builder/3qmke,110,jj,ecaflip
https://www.zenithwakfu.com/builder/zbqw8,155,155,ecaflip
https://www.zenithwakfu.com/builder/g1zqw,245,aa,eniripsa
https://www.zenithwakfu.com/builder/et65z,230,Hiper chanchis,huppermage
https://www.zenithwakfu.com/builder/ethjv,95,jsp,sram
https://www.zenithwakfu.com/builder/nzkvr,140,Panda,pandawa
https://www.zenithwakfu.com/builder/drgfl,105,air feu,iop
https://www.zenithwakfu.com/builder/debin,35,7lz,huppermage
https://www.zenithwakfu.com/builder/9hpqx,110,Osa super villain,osamodas
https://www.zenithwakfu.com/builder/vxlor,95,Jsp,sram
https://www.zenithwakfu.com/builder/oydae,110,Distance,eliotrope
https://www.zenithwakfu.com/builder/bitw4,155,lvl 155,zobal
https://www.zenithwakfu.com/builder/lbyho,155,155,eliotrope
https://www.zenithwakfu.com/builder/4vqwg,155,Enu HiDps,enutrof
https://www.zenithwakfu.com/builder/yrqhb,50,sadi,sadida
https://www.zenithwakfu.com/builder/z9ll7,80,80,enutrof
https://www.zenithwakfu.com/builder/myfnq,230,CE FEU,xelor
https://www.zenithwakfu.com/builder/wj6gj,45,vff,xelor
https://www.zenithwakfu.com/builder/raiaw,155,ECA DPT,ecaflip
https://www.zenithwakfu.com/builder/j5y6x,80,80,huppermage
https://www.zenithwakfu.com/builder/aqgwj,155,osa -invoque-mélée,osamodas
https://www.zenithwakfu.com/builder/1aq4w,215,Roubnae 2.00,roublard
https://www.zenithwakfu.com/builder/nvorr,245,Ggg,cra
https://www.zenithwakfu.com/builder/zi4ke,170,cyp xel170,xelor
https://www.zenithwakfu.com/builder/fk8ho,234,Berser-marfil,xelor
https://www.zenithwakfu.com/builder/gynhr,245,782-780-1533-1534-0-627-636-638-1535-0-1540-781-7998-628-1415-7997-7991-5237,eniripsa
https://www.zenithwakfu.com/builder/fhsur,170,Dpt,sram
https://www.zenithwakfu.com/builder/bv2ah,93,Farm moogr,cra
https://www.zenithwakfu.com/builder/c2yqe,155,SACRI,sacrieur
https://www.zenithwakfu.com/builder/bsutb,65,Hupper 65,huppermage
https://www.zenithwakfu.com/builder/rfg9h,200,hupper nogord,huppermage
https://www.zenithwakfu.com/builder/cnpob,35,35,sadida
https://www.zenithwakfu.com/builder/olopw,245,fzfze,zobal
https://www.zenithwakfu.com/builder/7dexb,245,Ooo,iop
https://www.zenithwakfu.com/builder/07ovz,155,danza del tiempo,xelor
https://www.zenithwakfu.com/builder/lsx9m,140,Huperjaaj soin shield,huppermage
https://www.zenithwakfu.com/builder/c8xx1,140,miaou soin 2,ecaflip
https://www.zenithwakfu.com/builder/sab6r,245,dzdzdzdzd,enutrof
https://www.zenithwakfu.com/builder/xfo5e,140,miaou soin,ecaflip
https://www.zenithwakfu.com/builder/jhlsu,245,enu inflex,enutrof
https://www.zenithwakfu.com/builder/0g7nb,230,soupjutsu,iop
https://www.zenithwakfu.com/builder/ymera,50,Sva 50 test,cra
https://www.zenithwakfu.com/builder/sft4g,140,140 tank placement,sacrieur
https://www.zenithwakfu.com/builder/pxhwz,245,test,xelor
https://www.zenithwakfu.com/builder/t31ht,50,eni,eniripsa
https://www.zenithwakfu.com/builder/kqitt,245,3,zobal
https://www.zenithwakfu.com/builder/raimt,20,Modu eni 20,eniripsa
https://www.zenithwakfu.com/builder/gh00l,125,enu DPT mele,enutrof
https://www.zenithwakfu.com/builder/wbhdp,185,sad185,sadida
https://www.zenithwakfu.com/builder/57xgh,50,TANK LVL 50 LOW COST,ecaflip
https://www.zenithwakfu.com/builder/vw3rr,20,20 Modulé,xelor
https://www.zenithwakfu.com/builder/yqfpo,245,Aa,ouginak
https://www.zenithwakfu.com/builder/hgrja,50,50,osamodas
https://www.zenithwakfu.com/builder/xhv9t,20,Sacri modu 20,sacrieur
https://www.zenithwakfu.com/builder/wvt1k,230,Eni 230 opti brèche T6 full amitié,eniripsa
https://www.zenithwakfu.com/builder/ywdbb,140,140 Xel Dis PO,xelor
https://www.zenithwakfu.com/builder/lp7gr,155,sacri,sacrieur
https://www.zenithwakfu.com/builder/dbe0w,170,manami,cra
https://www.zenithwakfu.com/builder/i5lcx,245,enu tri elem,enutrof
https://www.zenithwakfu.com/builder/n0vqr,245,flo,zobal
https://www.zenithwakfu.com/builder/g6pjy,155,Test,sacrieur
https://www.zenithwakfu.com/builder/4alau,140,miaou soin 2,ecaflip
https://www.zenithwakfu.com/builder/snfay,245,Sadi 245,sadida
https://www.zenithwakfu.com/builder/xh7ci,155,osa -invoque-mélée,osamodas
https://www.zenithwakfu.com/builder/vpbge,245,a,cra
https://www.zenithwakfu.com/builder/olzyf,110,Inconnu,cra
https://www.zenithwakfu.com/builder/edxy2,215,dadadada,sram
https://www.zenithwakfu.com/builder/usmmd,125,fsfsf,sram
https://www.zenithwakfu.com/builder/80nv5,155,155,eliotrope
https://www.zenithwakfu.com/builder/ff3zl,80,DPT Mixte (PO),roublard
https://www.zenithwakfu.com/builder/3kuef,200,Hwei200,eniripsa
https://www.zenithwakfu.com/builder/mme2c,230,Sacri+Eni 230 opti brèche T6 full amitié chati,sacrieur
https://www.zenithwakfu.com/builder/coz6h,50,tst2,eliotrope
https://www.zenithwakfu.com/builder/a4wua,230,shyvana230,osamodas
https://www.zenithwakfu.com/builder/swpc1,155,hnftb,ecaflip
https://www.zenithwakfu.com/builder/apmsz,245,chakiz,sacrieur
https://www.zenithwakfu.com/builder/ecz1m,155,cra,cra
https://www.zenithwakfu.com/builder/w5zzx,65,ENUTROF MÊLEE 65 (BY STRANGER),enutrof
https://www.zenithwakfu.com/builder/s8yh2,80,X,xelor
https://www.zenithwakfu.com/builder/vuztn,65,SADI TANK 65,sadida
https://www.zenithwakfu.com/builder/5w7kw,50,Bbb,sacrieur
https://www.zenithwakfu.com/builder/wox3h,200,xelor200,xelor
https://www.zenithwakfu.com/builder/rydeo,65,XEL 65,xelor
https://www.zenithwakfu.com/builder/tqpkb,110,110,eliotrope
https://www.zenithwakfu.com/builder/ou7xk,170,Build 1742322565,sadida
https://www.zenithwakfu.com/builder/kbyly,80,XEL 80,xelor
https://www.zenithwakfu.com/builder/gyqqa,65,OSA DPT 65,osamodas
https://www.zenithwakfu.com/builder/bk1mq,80,Aa,ouginak
https://www.zenithwakfu.com/builder/lib68,245,xd,iop
https://www.zenithwakfu.com/builder/o5wmc,20,Claralabest,cra
https://www.zenithwakfu.com/builder/uvszw,65,Hoshy,cra
https://www.zenithwakfu.com/builder/homxc,215,dada,sram
https://www.zenithwakfu.com/builder/jnlpa,245,asdds,eliotrope
https://www.zenithwakfu.com/builder/vodxz,155,redwood 155,eniripsa
https://www.zenithwakfu.com/builder/xatep,200,test,sram
https://www.zenithwakfu.com/builder/n3wwu,245,test sans cringe,sacrieur
https://www.zenithwakfu.com/builder/p861y,185,Sacro Mele,sacrieur
https://www.zenithwakfu.com/builder/lsp4g,245,test cringe,sacrieur
https://www.zenithwakfu.com/builder/2jgb0,110,Soin,zobal
https://www.zenithwakfu.com/builder/q5fmd,230,Iop 11/7,iop
https://www.zenithwakfu.com/builder/ep9re,200,ECA distance,ecaflip
https://www.zenithwakfu.com/builder/deh7z,155,ecazxz,ecaflip
https://www.zenithwakfu.com/builder/pcrag,245,ss,ouginak
https://www.zenithwakfu.com/builder/zv2mx,230,230 Profit Bombe,roublard
https://www.zenithwakfu.com/builder/znsb2,155,155,feca
https://www.zenithwakfu.com/builder/hain8,185,xel elem,xelor
https://www.zenithwakfu.com/builder/xazxk,230,230_heal-no armor,eniripsa
https://www.zenithwakfu.com/builder/yfyje,230,230,roublard
https://www.zenithwakfu.com/builder/qjyim,230,230,roublard
https://www.zenithwakfu.com/builder/syl6y,50,IOP 50,iop
https://www.zenithwakfu.com/builder/cfgze,140,140,eniripsa
https://www.zenithwakfu.com/builder/ddojk,50,steamer lvl50,steamer
https://www.zenithwakfu.com/builder/sfhnk,230,230,enutrof
https://www.zenithwakfu.com/builder/mmhzk,140,0,sacrieur
https://www.zenithwakfu.com/builder/qsg2v,65,Modu 65,iop
https://www.zenithwakfu.com/builder/x6n2o,110,DPT toca modificar,zobal
https://www.zenithwakfu.com/builder/qpks2,185,xel,xelor
https://www.zenithwakfu.com/builder/pqimr,230,rtretre,enutrof
https://www.zenithwakfu.com/builder/lvqhz,200,asasing,sram
https://www.zenithwakfu.com/builder/nd0nl,130,Eni 125,eniripsa
https://www.zenithwakfu.com/builder/fsu6k,44,sdfsdf,enutrof
https://www.zenithwakfu.com/builder/4h5qy,200,full opti 200,cra
https://www.zenithwakfu.com/builder/cl2rh,230,ranged debuffer+tanky,enutrof
https://www.zenithwakfu.com/builder/enqqm,110,Tank,feca
https://www.zenithwakfu.com/builder/ykjws,185,CALIARI 185,roublard
https://www.zenithwakfu.com/builder/dphrs,80,tank,steamer
https://www.zenithwakfu.com/builder/jlwxq,80,TF-Elio80,eliotrope
https://www.zenithwakfu.com/builder/d393z,155,eazeaz,ecaflip
https://www.zenithwakfu.com/builder/pkbf7,155,eazeaz,ecaflip
https://www.zenithwakfu.com/builder/a7ely,110,panda supp 110,pandawa
https://www.zenithwakfu.com/builder/g2hvp,230,ranged debuffer+tanky,enutrof
https://www.zenithwakfu.com/builder/jjcpk,200,Ele crit 200,eliotrope
https://www.zenithwakfu.com/builder/8nart,95,j,sram
https://www.zenithwakfu.com/builder/cbtj8,125,tank,sacrieur
https://www.zenithwakfu.com/builder/w0uj6,170,xze,xelor
https://www.zenithwakfu.com/builder/pa6v7,50,sawedasd,ecaflip
https://www.zenithwakfu.com/builder/vskyb,155,Kimiox,sacrieur
https://www.zenithwakfu.com/builder/ptssi,155,Modu 155,eliotrope
https://www.zenithwakfu.com/builder/biwgh,140,Modu 140,eliotrope
https://www.zenithwakfu.com/builder/3iokg,125,Modu 125,eliotrope
https://www.zenithwakfu.com/builder/skilu,50,croc de bonta,ouginak
https://www.zenithwakfu.com/builder/0srqn,200,Test,cra
https://www.zenithwakfu.com/builder/u0pdz,65,2,sram
https://www.zenithwakfu.com/builder/ngppn,65,super slayer three,ouginak
https://www.zenithwakfu.com/builder/kyp0z,215,anu mames :v,enutrof
https://www.zenithwakfu.com/builder/qz5pr,65,Modu 65,eliotrope
https://www.zenithwakfu.com/builder/ljzj4,50,Prueba,huppermage
https://www.zenithwakfu.com/builder/gud0c,200,eca 200,ecaflip
https://www.zenithwakfu.com/builder/ovuik,50,arc de bonta,eliotrope
https://www.zenithwakfu.com/builder/tfhcc,110,ANU 110,enutrof
https://www.zenithwakfu.com/builder/yrarg,80,soin,eniripsa
https://www.zenithwakfu.com/builder/x6dwj,155,Modu 155,eliotrope
https://www.zenithwakfu.com/builder/h4tog,200,Ele Crit,eliotrope
https://www.zenithwakfu.com/builder/dvf7k,245,werwer,cra
https://www.zenithwakfu.com/builder/187rm,50,sacri 50,sacrieur
https://www.zenithwakfu.com/builder/ddjhu,95,95,eniripsa
https://www.zenithwakfu.com/builder/ljqpm,140,miaou soin,ecaflip
https://www.zenithwakfu.com/builder/r7ici,140,hupperjaaj tank,huppermage
https://www.zenithwakfu.com/builder/dwemr,35,sacri 35,sacrieur
https://www.zenithwakfu.com/builder/x3hkm,230,lowcost fox,xelor
https://www.zenithwakfu.com/builder/3fwbk,245,PAS CHER,xelor
https://www.zenithwakfu.com/builder/jctgw,95,95,feca
https://www.zenithwakfu.com/builder/a9psa,125,Osa Tank Support,osamodas
https://www.zenithwakfu.com/builder/handv,230,sadi 230 CE poison flex demi mid cost,sadida
https://www.zenithwakfu.com/builder/4jnfr,110,ANU 110,enutrof
https://www.zenithwakfu.com/builder/f5gzj,215,soinsoin,eniripsa
https://www.zenithwakfu.com/builder/zusn5,80,Fek,feca
https://www.zenithwakfu.com/builder/5aybc,40,Xelor,xelor
https://www.zenithwakfu.com/builder/8lw6r,140,Ébène,sram
https://www.zenithwakfu.com/builder/dvtp0,230,TEST,osamodas
https://www.zenithwakfu.com/builder/cy3pv,230,Aster 444bis,osamodas
https://www.zenithwakfu.com/builder/hwgyy,20,sacri 20,sacrieur
https://www.zenithwakfu.com/builder/kwx30,50,50,iop
https://www.zenithwakfu.com/builder/g8qgt,65,Melée,sram
https://www.zenithwakfu.com/builder/wlcm8,25,Iop,iop
https://www.zenithwakfu.com/builder/lmipr,80,elementaire,huppermage
https://www.zenithwakfu.com/builder/chlc3,245,A,roublard
https://www.zenithwakfu.com/builder/noc7r,245,Melee Fog,steamer
https://www.zenithwakfu.com/builder/dpnzd,110,110,eniripsa
https://www.zenithwakfu.com/builder/xtcgr,80,Zozo 80 do pou,zobal
https://www.zenithwakfu.com/builder/2ozps,80,Dag5,sram
https://www.zenithwakfu.com/builder/hjtun,140,Hupper 140 barato,huppermage
https://www.zenithwakfu.com/builder/6c7m3,110,110,xelor
https://www.zenithwakfu.com/builder/r24pm,50,dist,xelor
https://www.zenithwakfu.com/builder/y1veu,155,155 v2,eliotrope
https://www.zenithwakfu.com/builder/jvdfs,230,P,sacrieur
https://www.zenithwakfu.com/builder/muk2f,230,oui,cra
https://www.zenithwakfu.com/builder/fmhbh,110,SXSD,ouginak
https://www.zenithwakfu.com/builder/fbw4e,200,200,huppermage
https://www.zenithwakfu.com/builder/4cbqt,200,Test,iop
https://www.zenithwakfu.com/builder/vrmqy,200,invoc,sadida
https://www.zenithwakfu.com/builder/3rcbc,110,carnes,sacrieur
https://www.zenithwakfu.com/builder/ce0wd,245,thfghfg,ouginak
https://www.zenithwakfu.com/builder/iwpom,140,140 testing,cra
https://www.zenithwakfu.com/builder/p2jjt,200,200 supp eni opti propa no crit sawedd,eniripsa
https://www.zenithwakfu.com/builder/6uoj3,140,Eni Soin/Support,eniripsa
https://www.zenithwakfu.com/builder/wgzlj,110,Qwer 110dpt,roublard
https://www.zenithwakfu.com/builder/vgvpe,125,5,cra
https://www.zenithwakfu.com/builder/zs3iy,230,Simechi 230,xelor
https://www.zenithwakfu.com/builder/ckqak,245,333,zobal
https://www.zenithwakfu.com/builder/dbrfi,200,tank 200,osamodas
https://www.zenithwakfu.com/builder/lcei5,155,oula,huppermage
https://www.zenithwakfu.com/builder/z1b1u,125,Xelor DPS,xelor
https://www.zenithwakfu.com/builder/cw6g3,155,feca 155,feca
https://www.zenithwakfu.com/builder/ouf4e,155,Xelor CE,xelor
https://www.zenithwakfu.com/builder/qayci,155,Xelor CE,xelor
https://www.zenithwakfu.com/builder/iwyj2,245,.,steamer
https://www.zenithwakfu.com/builder/jcqc5,155,Feca tanke,feca
https://www.zenithwakfu.com/builder/bvmg1,110,110 poison/poupée,sadida
https://www.zenithwakfu.com/builder/ffhxi,80,test,eniripsa
https://www.zenithwakfu.com/builder/wydsr,20,Sebas20lv,sacrieur
https://www.zenithwakfu.com/builder/vixwu,245,.,ouginak
https://www.zenithwakfu.com/builder/mxjya,140,p,sacrieur
https://www.zenithwakfu.com/builder/97x73,65,65,roublard
https://www.zenithwakfu.com/builder/8pshi,200,iop 200,iop
https://www.zenithwakfu.com/builder/cnrxp,170,xélor opti 170,xelor
https://www.zenithwakfu.com/builder/jcfoz,140,asdf,huppermage
https://www.zenithwakfu.com/builder/uzd71,50,Kurahi 50,sram
https://www.zenithwakfu.com/builder/4en1l,140,140,ecaflip
https://www.zenithwakfu.com/builder/rhhgf,20,piranha PvM 20,iop
https://www.zenithwakfu.com/builder/1yboo,140,Eni Soin/Support,eniripsa
https://www.zenithwakfu.com/builder/gokjl,245,full Elem,huppermage
https://www.zenithwakfu.com/builder/0rfaj,140,Eniripsa,eniripsa
https://www.zenithwakfu.com/builder/queca,245,fez,zobal
https://www.zenithwakfu.com/builder/pxok5,80,dps,cra
https://www.zenithwakfu.com/builder/td1c3,245,a,feca
https://www.zenithwakfu.com/builder/zywuy,245,245,huppermage
https://www.zenithwakfu.com/builder/kglcc,245,245,huppermage
https://www.zenithwakfu.com/builder/h3hsm,140,desenlace creo,huppermage
https://www.zenithwakfu.com/builder/zyptw,95,low ps ymokwafeur,steamer
https://www.zenithwakfu.com/builder/d3nzd,200,ydtyr,feca
https://www.zenithwakfu.com/builder/43lix,230,Le Hedj,enutrof
https://www.zenithwakfu.com/builder/yxapg,200,sacri (concentration élémentaire,sacrieur
https://www.zenithwakfu.com/builder/q6uwu,155,Dpt,ouginak
https://www.zenithwakfu.com/builder/4wfvv,125,Sacri 125,sacrieur
https://www.zenithwakfu.com/builder/xe1ww,110,DPT,cra
https://www.zenithwakfu.com/builder/mlwsy,35,sram,sram
https://www.zenithwakfu.com/builder/2t8mw,245,Distancias trielemental,eliotrope
https://www.zenithwakfu.com/builder/mxsp5,125,125,iop
https://www.zenithwakfu.com/builder/vh5zj,95,osa support,osamodas
https://www.zenithwakfu.com/builder/iaafw,230,Chuxito,ecaflip
https://www.zenithwakfu.com/builder/njarw,170,170,xelor
https://www.zenithwakfu.com/builder/dyl0y,245,Nobe,steamer
https://www.zenithwakfu.com/builder/3q538,35,SRAM_MELEE,sram
https://www.zenithwakfu.com/builder/lfpyr,65,experement,cra
https://www.zenithwakfu.com/builder/itgmz,155,eni 155 opti,eniripsa
https://www.zenithwakfu.com/builder/ybta4,185,Selo 185,eliotrope
https://www.zenithwakfu.com/builder/qel0g,200,200 Mele,ecaflip
https://www.zenithwakfu.com/builder/4o1ey,20,Ej,enutrof
https://www.zenithwakfu.com/builder/ilkow,110,Elliotrope 110 rare PA/PW/Ele,eliotrope
https://www.zenithwakfu.com/builder/latcw,110,zozo test,zobal
https://www.zenithwakfu.com/builder/oo45b,110,Sacri ouskour,sacrieur
https://www.zenithwakfu.com/builder/8tlq0,200,Jdjdjs,ecaflip
https://www.zenithwakfu.com/builder/je6fh,140,140 opti,roublard
https://www.zenithwakfu.com/builder/vfaaa,200,gata arya,ecaflip
https://www.zenithwakfu.com/builder/nzc2e,110,Test,roublard
https://www.zenithwakfu.com/builder/rjzyi,110,tank,pandawa
https://www.zenithwakfu.com/builder/nmglr,200,200.2,xelor
https://www.zenithwakfu.com/builder/vl5hf,170,Selo water/earth distance,eliotrope
https://www.zenithwakfu.com/builder/1xqkn,200,200,ecaflip
https://www.zenithwakfu.com/builder/fpwsc,200,200,ecaflip
https://www.zenithwakfu.com/builder/bxuoc,170,Selo 170,eliotrope
https://www.zenithwakfu.com/builder/n4u3o,245,Patata,eliotrope
https://www.zenithwakfu.com/builder/9ir1z,200,Healer,zobal
https://www.zenithwakfu.com/builder/eaoji,201,lusi,ecaflip
https://www.zenithwakfu.com/builder/uiexw,245,hupper full opti ral,huppermage
https://www.zenithwakfu.com/builder/2ncf8,200,CRA 211,cra
https://www.zenithwakfu.com/builder/xm72t,230,lusi toxikon,sadida
https://www.zenithwakfu.com/builder/jmukl,245,Dist,sadida
https://www.zenithwakfu.com/builder/r48ua,230,CE hupper ral,huppermage
https://www.zenithwakfu.com/builder/wfsda,231,lusi nuevo,feca
https://www.zenithwakfu.com/builder/grzkr,65,xelor 65,xelor
https://www.zenithwakfu.com/builder/93pmo,80,80,sacrieur
https://www.zenithwakfu.com/builder/6welt,231,lusi,pandawa
https://www.zenithwakfu.com/builder/xpfms,245,cv,cra
https://www.zenithwakfu.com/builder/tdju4,245,12,sram
https://www.zenithwakfu.com/builder/ttqtf,125,125,sacrieur
https://www.zenithwakfu.com/builder/hk1i7,230,fa,enutrof
