,PdV,PA,PM,PW,Armure,Armure reçue,Armure donnée,Maîtrise Eau,Résistance Eau(,Maîtrise Terre,Résistance Terre(,Maîtrise Air,Résistance Air(,Maîtrise Feu,Résistance Feu(,Maîtrise cumulée,Dommages Infligés,Soins réalisés,Coup Critique,Parade,Initiative,PO,Esquive,Tacle,Sagesse,Prospection,Contrôle,Volonté,Maîtrise Critique,Résistance Critique,Maîtrise Dos,Résistance Dos,Maîtrise Mêlée,Maîtrise Distance,Maîtrise Soin,Maîtrise Berserk,BQ
https://www.zenithwakfu.com/builder/inilr,19008,10,5,9,0,0,0,92,81,1612,81,2088,81,1638,81,5879,0,0,44,46,0,0,1221,354,0,0,1,0,2799,32,32,32,444,452,32,32,
https://www.zenithwakfu.com/builder/o8pxg,25329,11,6,7,0,0,0,4496,87,944,87,201,87,4602,87,7230,22,8,10,0,14,3,908,448,20,20,1,20,248,36,0,36,0,2380,0,0,
https://www.zenithwakfu.com/builder/3obqo,250,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/ljxpd,6416,12,6,6,0,0,0,878,66,469,66,100,66,878,66,2485,8,8,-3,4,70,1,827,147,10,10,1,0,50,25,469,0,1088,0,0,0,
https://www.zenithwakfu.com/builder/oxtni,22589,14,2,19,0,0,0,5720,81,2495,79,1416,81,5720,79,7849,18,8,100,0,10,2,747,230,20,20,2,20,0,34,466,34,0,1663,0,0,
https://www.zenithwakfu.com/builder/i2j2k,2500,6,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/jqwsq,6428,12,5,6,0,0,0,582,59,242,55,40,47,582,58,1442,0,0,42,3,80,4,366,65,0,0,2,0,193,0,9,0,0,658,0,0,
https://www.zenithwakfu.com/builder/dsbbq,24102,14,6,7,0,48,15,2112,83,2112,83,2014,86,60,85,2208,-42,8,0,61,10,0,1000,1840,20,20,2,96,0,125,0,71,96,0,0,0,
https://www.zenithwakfu.com/builder/nxrsh,4383,7,3,,0,0,0,352,21,962,19,1752,37,1752,11,2694,0,0,15,0,0,1,230,230,0,0,1,0,692,0,0,0,0,250,0,0,50
https://www.zenithwakfu.com/builder/mqvpt,5439,12,6,7,0,0,0,398,58,658,60,484,62,398,65,1474,0,0,9,17,0,0,300,511,0,0,1,0,0,0,0,0,785,0,31,0,
https://www.zenithwakfu.com/builder/xoqxp,6448,12,5,6,0,0,0,881,63,192,52,374,64,881,51,1581,0,0,53,8,0,1,426,186,0,0,2,0,75,0,0,0,0,356,269,0,
https://www.zenithwakfu.com/builder/nrnf2,20233,13,7,9,0,0,0,1840,84,1840,85,100,83,1371,83,1840,-32,8,-1,34,10,5,1573,288,20,20,1,10,0,80,0,36,0,0,0,0,
https://www.zenithwakfu.com/builder/c9ctq,5509,10,5,6,0,0,0,1720,70,1317,57,0,42,1720,67,1934,0,0,13,75,0,1,427,397,0,0,2,0,21,70,-43,60,236,0,0,0,
https://www.zenithwakfu.com/builder/txlhg,9206,14,5,7,0,0,0,361,64,646,60,90,62,646,60,863,-45,-50,13,42,20,3,270,260,0,0,1,10,50,56,39,0,48,0,80,0,
https://www.zenithwakfu.com/builder/fz0hi,4546,10,6,6,0,0,0,795,51,380,51,24,53,795,55,1314,0,0,3,54,0,0,135,435,0,0,1,0,0,10,0,20,500,0,0,19,
https://www.zenithwakfu.com/builder/jkers,26332,13,5,8,0,0,0,3226,61,781,60,205,61,3120,59,6062,10,0,63,0,0,1,936,304,0,0,2,0,821,0,0,0,0,2015,0,0,
https://www.zenithwakfu.com/builder/2yke9,5756,12,6,7,0,0,0,198,68,119,63,20,61,198,66,1238,10,0,42,0,80,-1,312,172,0,0,1,0,56,10,0,0,984,0,0,0,
https://www.zenithwakfu.com/builder/niwzy,3672,7,3,6,0,0,5,403,33,403,33,0,22,403,26,1078,0,0,9,13,0,0,50,120,0,0,1,0,424,25,0,25,140,219,0,-108,
https://www.zenithwakfu.com/builder/3p5vn,2132,7,3,6,0,0,0,0,28,0,28,0,28,0,28,336,10,0,23,0,40,0,0,66,0,0,1,10,0,0,0,0,248,0,0,88,
https://www.zenithwakfu.com/builder/ycoaj,1020,10,4,6,0,0,0,24,38,36,36,174,33,174,41,537,0,0,12,8,0,0,16,143,0,0,2,0,0,0,75,0,288,0,0,0,
https://www.zenithwakfu.com/builder/x86im,6336,12,6,6,0,0,0,177,69,84,71,20,62,177,64,1445,10,0,45,3,80,-1,329,329,0,0,1,0,128,0,0,0,1140,0,0,0,
https://www.zenithwakfu.com/builder/l8utt,6920,12,3,8,0,0,0,0,58,638,52,443,44,638,68,1460,0,0,43,0,0,3,284,113,0,0,2,0,80,0,0,0,0,742,0,0,
https://www.zenithwakfu.com/builder/wdicy,14489,13,4,8,0,0,0,3301,67,3157,58,128,67,2202,69,3701,10,0,60,0,0,1,588,358,0,0,1,20,80,36,0,30,0,320,0,0,
https://www.zenithwakfu.com/builder/kxdap,6232,13,5,8,0,0,0,546,48,546,54,291,56,120,61,1418,0,0,40,3,0,1,493,23,0,0,2,0,77,0,33,0,0,762,0,0,
https://www.zenithwakfu.com/builder/m6zzp,6548,10,6,6,0,0,0,969,67,969,60,90,62,416,62,1661,0,0,51,5,12,0,338,311,0,0,2,0,54,35,84,0,554,0,0,0,
https://www.zenithwakfu.com/builder/jj2d0,5782,13,4,14,0,0,0,675,55,172,54,405,60,675,58,1204,0,0,52,3,0,1,479,194,0,0,2,20,77,0,24,0,0,428,0,0,
https://www.zenithwakfu.com/builder/iznqr,14378,13,4,10,0,0,0,1428,64,861,65,90,68,1534,62,3418,33,-22,51,5,10,1,448,118,10,10,2,20,257,0,0,0,0,1542,85,0,
https://www.zenithwakfu.com/builder/xs5vc,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,165,0,0,3,0,0,0,0,0,0,0,1,0,33,0,0,0,132,0,0,0,
https://www.zenithwakfu.com/builder/cib8l,14253,13,5,8,0,0,0,3275,59,1275,55,110,60,3169,62,3931,10,0,58,14,0,1,405,525,0,0,1,20,116,-20,0,0,0,648,0,-108,
https://www.zenithwakfu.com/builder/5sxzf,18838,14,5,12,3672,0,30,4577,70,2475,71,4577,71,1252,71,5465,0,0,-1,3,40,8,1076,0,0,0,2,40,888,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/cydfi,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/8hiye,21905,13,5,9,0,0,0,2086,81,579,82,4424,82,164,81,7743,8,8,66,0,10,3,582,498,10,10,1,0,506,0,0,0,0,2813,0,0,
https://www.zenithwakfu.com/builder/0c7fx,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/65khz,2902,11,5,6,0,0,0,211,31,129,36,525,46,525,48,773,0,0,16,3,0,1,179,83,0,0,1,0,0,0,0,0,0,0,248,0,
https://www.zenithwakfu.com/builder/n5k41,4172,10,6,6,0,0,0,506,52,155,49,474,52,237,52,835,8,8,26,0,66,1,210,62,20,20,1,0,27,0,0,8,0,15,331,-44,
https://www.zenithwakfu.com/builder/gwnxx,30039,15,6,10,944,0,123,2438,84,1810,84,511,86,2027,83,2438,-107,-92,94,0,50,9,1685,1728,20,20,2,10,0,80,0,76,0,0,0,0,
https://www.zenithwakfu.com/builder/ulkv2,2053,7,3,6,0,0,0,118,20,118,20,0,20,329,5,383,0,0,-2,0,0,0,21,51,0,0,1,0,0,0,0,0,54,0,0,0,
https://www.zenithwakfu.com/builder/to7mq,2522,13,4,6,0,0,0,294,48,163,44,48,47,332,47,815,0,0,10,27,80,-1,18,51,0,0,1,0,0,0,0,0,463,0,20,0,
https://www.zenithwakfu.com/builder/ur9hb,1600,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/gh01e,24092,13,7,8,0,0,10,3988,88,901,88,205,88,3988,88,5622,-2,18,86,40,50,8,1071,619,20,20,1,0,646,0,0,0,0,988,0,0,
https://www.zenithwakfu.com/builder/cd5si,21774,14,5,,0,8,0,2768,84,996,84,7310,84,3915,84,7310,160,8,78,20,10,1,423,489,20,20,1,20,0,68,0,0,0,0,0,0,650
https://www.zenithwakfu.com/builder/tsvyj,14645,13,5,8,0,0,0,2615,60,711,77,270,70,2615,79,4867,10,0,84,42,0,-1,431,501,0,0,1,0,608,-50,0,0,1644,0,0,0,
https://www.zenithwakfu.com/builder/2ob9y,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/byknc,1293,6,3,6,0,0,0,0,7,0,7,73,7,73,7,97,0,0,3,4,0,0,0,45,0,0,1,0,0,0,0,0,24,0,0,0,
https://www.zenithwakfu.com/builder/cfaxz,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/prsnh,2500,6,3,6,0,0,0,66,0,66,5,66,0,66,0,330,0,0,3,0,176,0,462,594,0,0,1,0,33,0,0,0,66,165,0,0,
https://www.zenithwakfu.com/builder/d51ek,4260,12,5,6,0,0,0,44,60,326,60,191,60,470,61,1235,0,0,18,3,0,0,78,463,0,0,2,0,28,0,0,0,459,0,0,278,
https://www.zenithwakfu.com/builder/8yttl,2605,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/1xuka,2381,9,5,7,0,0,0,242,43,19,31,0,27,268,39,569,0,0,18,2,0,1,130,60,0,0,2,0,25,10,0,8,72,24,180,0,
https://www.zenithwakfu.com/builder/snnsn,1044,9,6,6,0,0,0,233,43,233,28,60,40,72,33,547,0,0,20,2,12,0,56,78,0,0,1,0,0,0,8,0,306,0,0,0,
https://www.zenithwakfu.com/builder/j4zom,645,8,4,13,0,0,0,193,9,193,9,155,9,193,9,229,0,0,13,0,0,2,15,0,0,0,2,0,0,0,0,0,0,36,0,0,
https://www.zenithwakfu.com/builder/jheqb,2500,6,3,6,0,0,0,44,0,44,0,44,0,44,0,242,0,0,3,0,0,0,0,0,0,0,1,0,66,0,0,0,132,0,0,0,
https://www.zenithwakfu.com/builder/dytn7,16458,13,3,9,0,0,20,3357,74,4070,74,2305,72,4121,71,4121,55,-22,118,9,10,6,160,420,20,20,2,0,0,20,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/sacma,16407,12,5,6,3937,0,5,1892,75,1475,74,170,83,1892,79,5373,0,0,18,6,40,2,865,0,0,0,1,0,0,15,0,0,0,1355,2126,0,
https://www.zenithwakfu.com/builder/9cosn,6386,13,5,6,0,0,0,1069,63,316,50,878,62,1069,63,1273,-20,0,-6,19,60,4,198,223,0,0,1,10,0,10,0,10,0,0,204,0,
https://www.zenithwakfu.com/builder/ngveq,8709,12,5,,0,0,0,544,66,322,65,1346,66,1661,64,2336,10,0,50,5,4,0,756,116,0,0,2,0,675,0,0,0,0,0,0,0,575
https://www.zenithwakfu.com/builder/6nnhk,9300,10,9,6,0,0,0,503,77,221,73,84,76,339,74,838,-12,8,14,73,10,1,275,992,10,10,2,10,27,66,62,10,246,0,0,0,
https://www.zenithwakfu.com/builder/opobt,12279,6,3,,0,0,0,0,11,480,11,0,0,480,11,480,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500
https://www.zenithwakfu.com/builder/6pn3j,9191,14,3,19,0,0,0,1105,58,294,59,441,60,1105,57,2610,15,-30,100,0,0,4,676,60,0,0,1,20,364,0,0,0,0,1141,0,0,
https://www.zenithwakfu.com/builder/fiysu,7318,12,5,8,0,0,0,766,69,350,69,489,69,1545,69,1854,55,-22,8,24,10,0,463,123,10,10,1,0,0,0,0,52,0,309,0,0,
https://www.zenithwakfu.com/builder/vx9fw,2555,6,3,6,0,0,0,0,4,0,4,0,4,0,4,0,8,8,3,0,10,0,20,20,10,10,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/mr3sn,10474,12,6,8,0,0,0,304,72,194,71,355,72,304,72,2746,-12,8,19,13,90,3,876,103,10,10,2,0,0,60,0,30,0,1026,1365,0,
https://www.zenithwakfu.com/builder/zpq5x,10474,12,6,8,0,0,25,304,72,194,71,355,72,304,72,2746,-27,38,19,13,90,3,876,103,10,10,2,0,0,60,0,30,0,1026,1365,0,
https://www.zenithwakfu.com/builder/iorgv,29058,12,5,6,0,0,0,2490,87,245,86,1265,87,4395,87,4395,42,18,5,74,90,1,370,525,10,10,1,0,0,68,0,48,0,0,0,0,
https://www.zenithwakfu.com/builder/zbjbb,3547,8,3,6,0,0,0,295,18,295,7,0,18,295,18,1206,0,0,18,0,0,0,250,0,0,0,1,0,0,0,0,0,0,390,521,0,
https://www.zenithwakfu.com/builder/xcdpu,4488,11,4,6,0,0,30,572,48,397,48,41,43,572,44,763,0,0,6,35,0,1,140,253,0,0,2,0,0,0,0,0,96,95,0,0,
https://www.zenithwakfu.com/builder/l9hwo,12458,12,6,6,0,0,0,700,70,414,71,158,70,700,70,1827,0,0,30,78,0,0,318,468,0,0,1,0,8,0,0,10,1119,0,0,0,
https://www.zenithwakfu.com/builder/hgdkc,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/kkh3j,624,9,3,,0,0,0,307,22,307,22,234,22,523,22,523,70,8,5,4,10,0,85,48,10,10,3,0,0,0,0,0,0,0,0,0,500
https://www.zenithwakfu.com/builder/yxedd,6518,12,6,7,0,0,0,476,62,279,60,20,60,476,60,1728,0,0,13,4,80,-1,303,211,0,0,2,0,0,25,0,0,779,0,0,473,
https://www.zenithwakfu.com/builder/x9rc0,32229,11,6,9,4233,0,0,3023,85,1179,85,68,85,6124,85,8536,183,-22,32,0,354,2,1004,789,20,20,1,-10,36,36,282,36,0,2094,0,0,
https://www.zenithwakfu.com/builder/pakgi,8855,12,4,6,0,0,0,1123,65,51,69,404,66,1123,66,2371,0,0,52,22,4,-1,91,531,0,0,1,0,114,20,156,0,978,0,0,0,
https://www.zenithwakfu.com/builder/4rsok,17572,13,5,7,0,0,0,354,79,2555,79,1244,79,4756,79,4111,42,8,110,24,30,3,961,533,20,20,2,0,0,40,-645,0,0,0,0,0,
https://www.zenithwakfu.com/builder/sbzeu,10158,13,6,11,0,0,228,222,80,655,80,582,80,493,80,655,-97,-12,114,0,26,7,534,350,20,20,1,10,0,36,0,40,0,0,0,0,
https://www.zenithwakfu.com/builder/xzezm,2176,10,4,7,0,0,-100,286,56,206,59,40,54,324,56,591,25,0,10,64,24,0,183,147,0,0,1,0,0,6,0,0,267,0,0,0,
https://www.zenithwakfu.com/builder/kt0we,592,8,3,6,0,0,0,109,9,109,9,96,5,109,9,261,0,0,8,0,0,0,-20,5,0,0,2,0,0,0,0,0,152,0,0,0,
https://www.zenithwakfu.com/builder/rnyug,523,8,4,5,0,0,0,260,8,161,8,260,8,260,8,430,0,0,30,0,0,0,16,6,0,0,2,5,76,0,16,0,78,0,0,0,
https://www.zenithwakfu.com/builder/8mdah,27989,9,8,6,0,0,0,2381,80,2381,81,96,81,861,80,7829,21,8,45,55,14,-1,1223,450,10,10,2,40,1113,36,941,36,3394,0,0,0,
https://www.zenithwakfu.com/builder/sztib,4534,12,4,6,0,0,20,958,38,676,45,0,38,958,42,1003,0,0,12,7,0,1,208,368,0,0,1,0,45,17,0,10,0,0,0,0,
https://www.zenithwakfu.com/builder/wxyxf,38436,10,5,8,0,40,15,2784,84,4009,84,4009,84,96,85,6045,8,8,10,74,442,-2,754,1104,10,10,1,40,40,136,36,126,1852,36,36,36,
https://www.zenithwakfu.com/builder/jddyl,5212,13,4,7,0,0,0,1311,57,1452,71,895,58,1452,66,1452,40,8,68,0,10,3,212,41,20,20,2,20,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/2c0wn,26052,13,3,8,0,0,0,2504,79,141,79,141,79,4291,79,9390,18,8,100,14,10,0,864,849,20,20,1,0,816,36,566,36,2309,0,0,1408,
https://www.zenithwakfu.com/builder/rrstc,26338,14,3,8,0,0,0,3276,75,201,77,201,77,3276,75,8804,18,8,85,14,10,0,769,504,20,20,1,0,783,36,632,36,2705,0,0,1408,
https://www.zenithwakfu.com/builder/q9l33,6214,10,8,8,0,0,0,541,70,218,69,88,69,541,69,2449,27,8,14,4,10,1,357,298,10,10,1,10,28,38,472,28,1324,28,28,28,
https://www.zenithwakfu.com/builder/kdd71,2163,13,4,,0,0,0,276,50,260,50,924,50,222,49,924,0,0,25,2,0,0,187,12,0,0,1,0,0,0,0,0,0,0,0,0,650
https://www.zenithwakfu.com/builder/mwosh,1810,9,4,6,0,0,0,286,44,248,44,99,43,194,40,459,0,0,9,18,16,0,86,183,0,0,1,0,39,0,0,4,0,0,127,7,
https://www.zenithwakfu.com/builder/tqxso,2141,12,5,6,0,0,0,152,35,64,35,199,34,199,34,208,-10,20,6,20,0,1,70,40,0,0,1,0,0,0,0,0,6,0,3,0,
https://www.zenithwakfu.com/builder/qmlwj,3466,10,6,6,0,0,0,243,45,175,36,119,48,243,40,747,0,0,13,2,0,0,178,46,0,0,1,0,0,0,0,0,328,0,0,176,
https://www.zenithwakfu.com/builder/fb5ox,24560,14,4,5,0,0,0,3462,79,1995,80,887,79,6782,80,6782,18,8,34,27,10,2,1035,629,10,10,1,20,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/yzdpp,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/8urwr,22373,13,2,19,0,0,0,348,69,3145,75,1104,75,6238,68,9759,33,-22,100,0,10,2,1081,418,20,20,1,20,2376,0,264,0,0,881,0,0,
https://www.zenithwakfu.com/builder/h5ldg,1834,12,5,7,0,0,0,237,18,139,20,309,15,309,24,567,0,0,1,0,12,1,66,18,0,0,1,0,0,0,0,0,0,0,258,0,
https://www.zenithwakfu.com/builder/xkqoh,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/xv2hg,24855,12,6,7,0,0,0,94,78,1723,79,412,77,1723,77,7677,13,0,85,15,0,0,150,1868,0,0,1,0,1545,34,34,34,1864,742,0,1769,
https://www.zenithwakfu.com/builder/3su0e,2379,10,5,6,0,0,0,195,44,108,36,73,25,252,40,584,0,0,14,0,0,1,111,120,0,0,1,0,0,0,22,10,0,0,0,310,
https://www.zenithwakfu.com/builder/c3gdo,6901,12,6,7,0,0,0,509,54,659,47,60,55,849,60,1728,10,0,53,0,0,0,504,274,0,0,1,0,357,30,0,0,522,0,0,0,
https://www.zenithwakfu.com/builder/iwd4i,7616,12,6,7,0,0,0,658,53,349,59,90,55,658,58,2032,10,0,26,4,0,0,333,338,0,0,2,0,45,0,0,15,622,0,0,707,
https://www.zenithwakfu.com/builder/wo7cx,13834,10,7,8,0,0,0,1770,79,1125,79,110,79,1770,78,4928,22,8,47,53,10,1,358,258,20,20,1,40,1035,0,416,0,1707,0,0,0,
https://www.zenithwakfu.com/builder/0bvgh,1551,12,4,8,0,0,0,147,18,225,20,348,9,348,25,640,8,8,14,0,10,0,112,45,10,10,2,0,0,0,0,0,0,292,0,0,
https://www.zenithwakfu.com/builder/bzg8z,7091,11,5,9,0,0,0,510,55,65,59,101,51,449,50,1725,10,0,19,6,24,2,493,40,0,0,2,0,21,20,0,12,0,674,520,0,
https://www.zenithwakfu.com/builder/fosll,1321,12,4,6,0,0,0,89,42,273,40,165,40,311,43,773,0,0,12,5,6,0,88,20,0,0,1,0,0,0,7,8,224,0,0,231,
https://www.zenithwakfu.com/builder/z1srx,4362,12,5,7,0,0,0,335,62,105,62,210,62,355,62,1051,10,0,47,13,112,-1,291,424,0,0,1,0,102,59,22,22,506,22,22,22,
https://www.zenithwakfu.com/builder/0nn4h,250,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/aks22,2200,6,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,500
https://www.zenithwakfu.com/builder/yntfu,10642,11,7,6,0,0,0,464,67,1011,68,169,66,1011,70,1249,-10,0,11,36,56,2,210,415,0,0,3,0,51,72,22,10,120,0,0,45,
https://www.zenithwakfu.com/builder/hdopy,2415,12,6,6,0,0,0,100,51,370,51,244,51,408,51,1162,4,0,17,2,0,-1,79,263,0,0,1,0,24,12,30,12,364,12,12,312,
https://www.zenithwakfu.com/builder/4iz9r,9593,13,5,6,0,0,0,866,62,266,61,140,59,2097,58,4118,18,8,81,3,10,-1,627,144,20,20,2,0,422,25,329,25,867,25,25,353,
https://www.zenithwakfu.com/builder/8frf8,37595,13,6,6,0,0,264,1472,83,2118,85,100,84,2240,84,2371,-87,-92,100,0,26,6,1804,1584,10,10,2,20,0,100,0,36,131,0,0,0,
https://www.zenithwakfu.com/builder/ebdks,8523,12,4,7,0,0,15,200,55,1221,67,1010,67,579,56,2451,10,0,5,4,0,-3,106,246,0,0,2,40,0,10,0,10,1230,0,0,0,
https://www.zenithwakfu.com/builder/usy8u,3333,12,4,6,0,0,0,597,61,381,63,277,63,597,63,647,8,8,12,39,50,0,150,224,20,20,2,0,20,15,2,25,0,0,0,28,
https://www.zenithwakfu.com/builder/t66yk,36579,13,8,8,0,15,25,3935,89,1017,86,136,86,3935,85,5192,-55,50,-1,52,0,5,1456,1898,0,0,1,10,0,116,0,116,0,686,571,0,
https://www.zenithwakfu.com/builder/gqarf,6338,13,5,6,0,0,0,974,71,734,72,357,70,974,72,1081,8,8,41,11,10,0,336,434,20,20,2,0,10,20,0,14,17,0,0,80,
https://www.zenithwakfu.com/builder/ew7tr,15139,12,6,6,0,0,0,140,78,582,78,1864,78,1864,78,5124,146,-22,93,61,10,0,342,541,10,10,1,0,1029,30,210,30,2021,0,0,0,
https://www.zenithwakfu.com/builder/hmiq7,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/xy8xz,33883,20,6,18,0,0,0,2501,85,509,85,1400,86,4286,85,8182,18,8,100,6,10,6,948,514,20,20,1,20,1534,54,34,34,0,2328,0,0,
https://www.zenithwakfu.com/builder/cootb,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/wzvqi,150,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/dapzd,1300,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/apdw0,6784,10,5,8,0,0,75,288,59,64,53,325,60,325,61,652,0,0,11,0,0,0,217,345,0,0,2,0,0,59,0,15,298,0,0,29,
https://www.zenithwakfu.com/builder/v9p1f,4361,12,4,6,0,0,0,89,59,416,55,148,63,508,59,1222,8,8,46,13,50,-1,161,199,20,20,1,0,24,0,0,0,634,0,0,56,
https://www.zenithwakfu.com/builder/gkgjv,15581,13,5,9,0,0,0,1856,77,1438,78,645,76,1856,84,2002,8,8,-7,38,170,3,522,562,20,20,1,0,0,63,0,95,146,0,0,0,
https://www.zenithwakfu.com/builder/rc1fp,1150,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/jrhvd,25520,13,5,10,0,0,0,574,63,2951,71,203,63,5058,60,8664,133,-22,96,-20,1146,0,770,280,20,20,1,0,1202,36,1342,36,36,954,36,36,
https://www.zenithwakfu.com/builder/h5vwm,3596,7,4,6,0,0,0,164,23,164,23,164,23,164,23,928,8,8,23,0,10,1,482,20,20,20,1,0,186,0,0,0,0,578,0,0,
https://www.zenithwakfu.com/builder/5bbrl,2599,7,3,12,0,0,0,53,6,0,0,53,0,53,6,69,0,0,7,-10,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/ecfii,4300,9,7,7,0,0,0,606,60,444,57,191,54,606,59,1787,44,-30,70,-6,0,-1,117,65,0,0,1,30,299,16,118,16,707,16,16,25,
https://www.zenithwakfu.com/builder/stblf,8119,12,6,8,0,0,0,779,51,462,53,164,48,779,53,2250,10,0,56,5,0,1,675,30,0,0,1,0,287,0,0,0,0,1184,0,0,
https://www.zenithwakfu.com/builder/xz4bj,5593,12,5,6,0,0,0,312,68,35,68,0,65,425,62,450,0,0,11,36,104,1,315,311,0,0,1,0,0,22,0,26,7,18,0,0,
https://www.zenithwakfu.com/builder/0vrf8,250,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/6vjkc,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/nwhy5,1110,6,3,6,0,0,0,195,0,195,0,195,0,195,0,195,0,0,3,0,0,0,228,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/qayck,250,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/spdtp,3711,12,5,14,0,0,0,436,54,177,43,223,42,436,47,907,0,0,32,2,0,2,230,16,0,0,2,0,48,0,0,8,0,423,0,0,
https://www.zenithwakfu.com/builder/he2ai,2563,7,3,6,0,0,0,35,0,35,0,0,0,35,0,35,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/upnmv,2500,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
https://www.zenithwakfu.com/builder/027zp,4263,12,5,5,0,0,0,1289,51,512,57,70,62,1289,62,1572,8,8,41,5,10,0,360,210,10,10,1,0,25,0,0,0,258,0,0,0,
https://www.zenithwakfu.com/builder/zfin6,1741,7,3,7,0,0,0,56,17,19,17,0,4,56,26,173,0,0,10,2,0,1,50,0,0,0,1,0,14,0,0,0,72,0,31,0,
https://www.zenithwakfu.com/builder/wxo1z,16436,13,7,8,0,0,0,1004,81,722,82,1004,80,60,83,1004,-37,-42,9,88,10,2,1098,1283,10,10,1,0,0,110,0,38,0,0,0,0,
https://www.zenithwakfu.com/builder/aqidr,1298,11,3,6,0,0,0,174,21,135,24,57,21,193,17,680,0,0,5,0,0,1,39,16,0,0,1,0,0,0,-33,0,0,520,0,0,
